58837.582416	 145902850.000	   0.008	8650
58837.582659	 145902650.000	   0.007	8650
58837.583122	 145902150.000	   0.010	8650
58837.583353	 145901800.000	   0.028	8650
58837.583469	 145901550.000	   0.005	8650
58837.583585	 145901350.000	   0.029	8650
58837.583700	 145901050.000	   0.029	8650
58837.583816	 145900750.000	   0.006	8650
58837.583932	 145900450.000	   0.010	8650
58837.584048	 145900200.000	   0.013	8650
58837.584163	 145899850.000	   0.006	8650
58837.584406	 145899250.000	   0.007	8650
58837.584742	 145898450.000	   0.005	8650
58837.584858	 145898200.000	   0.005	8650
58837.585089	 145897850.000	   0.004	8650
58837.585332	 145897550.000	   0.012	8650
58837.585564	 145897400.000	   0.002	8650
58837.585784	 145897200.000	   0.004	8650
58837.586015	 145897100.000	   0.003	8650
58837.586247	 145897050.000	   0.007	8650
