58845.539016	 403267250.000	   0.009	8650
58845.539132	 403267050.000	   0.014	8650
58845.539271	 403266300.000	   0.047	8650
58845.539531	 403264050.000	   0.009	8650
58845.539648	 403262800.000	   0.026	8650
58845.539786	 403261650.000	   0.054	8650
58845.539926	 403260150.000	   0.035	8650
58845.540043	 403258750.000	   0.086	8650
58845.540181	 403257600.000	   0.051	8650
58845.540298	 403255750.000	   0.013	8650
58845.540435	 403254850.000	   0.022	8650
58845.540576	 403254250.000	   0.061	8650
58845.540693	 403253500.000	   0.024	8650
58845.540836	 403253150.000	   0.047	8650
58845.540953	 403252800.000	   0.033	8650
