58839.536682	 400808350.000	   0.005	8650
58839.536983	 400808100.000	   0.011	8650
58839.537134	 400808100.000	   0.014	8650
58839.537330	 400807950.000	   0.011	8650
58839.537516	 400807900.000	   0.011	8650
58839.537597	 400807900.000	   0.008	8650
58839.537689	 400807800.000	   0.037	8650
58839.537793	 400807600.000	   0.017	8650
58839.537886	 400807500.000	   0.017	8650
58839.538245	 400807000.000	   0.005	8650
58839.538407	 400806900.000	   0.004	8650
58839.538557	 400806550.000	   0.007	8650
58839.538719	 400805850.000	   0.004	8650
58839.538858	 400805550.000	   0.009	8650
58839.539101	 400804200.000	   0.003	8650
58839.539275	 400803550.000	   0.010	8650
58839.539506	 400802000.000	   0.009	8650
58839.539599	 400801150.000	   0.007	8650
58839.539703	 400800550.000	   0.020	8650
58839.540293	 400796300.000	   0.013	8650
58839.540583	 400794500.000	   0.013	8650
58839.540860	 400793250.000	   0.011	8650
58839.541161	 400792250.000	   0.047	8650
