58845.457184	 401407550.000	   0.006	8650
58845.457649	 401407450.000	   0.010	8650
58845.458073	 401407250.000	   0.014	8650
58845.458419	 401407050.000	   0.011	8650
58845.458698	 401406850.000	   0.013	8650
58845.459025	 401406600.000	   0.020	8650
58845.459375	 401406300.000	   0.060	8650
58845.459679	 401405950.000	   0.080	8650
58845.459960	 401405500.000	   0.039	8650
58845.460242	 401405050.000	   0.010	8650
58845.460615	 401404250.000	   0.195	8650
58845.460847	 401403800.000	   0.042	8650
58845.461054	 401403250.000	   0.022	8650
58845.461312	 401402550.000	   0.081	8650
58845.461455	 401402050.000	   0.132	8650
58845.461621	 401401500.000	   0.071	8650
58845.461832	 401400950.000	   0.235	8650
58845.461994	 401400350.000	   0.436	8650
58845.462161	 401399800.000	   0.455	8650
58845.462370	 401399150.000	   0.056	8650
58845.462672	 401398200.000	   0.224	8650
58845.462905	 401397450.000	   0.025	8650
58845.463135	 401396800.000	   0.168	8650
58845.463419	 401396150.000	   0.267	8650
58845.463701	 401395500.000	   0.058	8650
58845.463979	 401394950.000	   0.052	8650
58845.464283	 401394500.000	   0.016	8650
58845.464632	 401394000.000	   0.089	8650
58845.465004	 401393600.000	   0.051	8650
58845.465423	 401393250.000	   0.014	8650
58845.465821	 401392950.000	   0.008	8650
