58845.546853	 402459650.000	   0.017	8650
58845.547133	 402459500.000	   0.031	8650
58845.547510	 402459150.000	   0.053	8650
58845.547743	 402458850.000	   0.105	8650
58845.548023	 402458400.000	   0.035	8650
58845.548164	 402458000.000	   0.023	8650
58845.548349	 402457700.000	   0.032	8650
58845.548677	 402456950.000	   0.088	8650
58845.548910	 402456100.000	   0.197	8650
58845.549096	 402455100.000	   0.079	8650
58845.549235	 402454150.000	   0.029	8650
58845.549629	 402452050.000	   0.021	8650
58845.549864	 402450300.000	   0.073	8650
58845.550070	 402449000.000	   0.037	8650
58845.550236	 402448000.000	   0.013	8650
58845.550516	 402446800.000	   0.010	8650
58845.550794	 402445550.000	   0.017	8650
58845.551004	 402444750.000	   0.026	8650
58845.551283	 402444200.000	   0.039	8650
58845.551471	 402443750.000	   0.024	8650
58845.551681	 402443400.000	   0.045	8650
