58839.534877	 400309900.000	   0.032	8650
58839.535039	 400309750.000	   0.025	8650
58839.535212	 400309500.000	   0.023	8650
58839.535386	 400309500.000	   0.020	8650
58839.535594	 400309300.000	   0.003	8650
58839.535745	 400309250.000	   0.054	8650
58839.535907	 400309100.000	   0.031	8650
58839.536104	 400308800.000	   0.031	8650
58839.536266	 400308450.000	   0.012	8650
58839.536462	 400307900.000	   0.003	8650
58839.536601	 400307400.000	   0.025	8650
58839.536775	 400306750.000	   0.019	8650
58839.536925	 400305600.000	   0.003	8650
58839.537111	 400304250.000	   0.010	8650
58839.537284	 400302500.000	   0.030	8650
58839.537458	 400300400.000	   0.023	8650
58839.537643	 400298450.000	   0.014	8650
58839.537805	 400296750.000	   0.029	8650
58839.537967	 400295200.000	   0.003	8650
58839.538141	 400294050.000	   0.003	8650
58839.538349	 400293250.000	   0.041	8650
58839.538499	 400292600.000	   0.052	8650
58839.538673	 400292250.000	   0.020	8650
58839.538847	 400291850.000	   0.010	8650
58839.539032	 400291650.000	   0.024	8650
58839.539194	 400291400.000	   0.022	8650
58839.539356	 400291300.000	   0.003	8650
58839.539541	 400291200.000	   0.010	8650
58839.539715	 400291150.000	   0.018	8650
58839.539900	 400291000.000	   0.019	8650
58839.540062	 400290850.000	   0.013	8650
58839.540259	 400291000.000	   0.010	8650
