58839.536046	 400548600.000	   0.011	8650
58839.536092	 400548350.000	   0.018	8650
58839.536161	 400548100.000	   0.008	8650
58839.536208	 400548000.000	   0.017	8650
58839.536324	 400547400.000	   0.008	8650
58839.536439	 400546850.000	   0.007	8650
58839.536555	 400546350.000	   0.010	8650
58839.536671	 400545800.000	   0.024	8650
58839.536787	 400545400.000	   0.009	8650
58839.536844	 400545150.000	   0.008	8650
58839.537029	 400544550.000	   0.007	8650
58839.537134	 400544250.000	   0.007	8650
58839.537249	 400543950.000	   0.009	8650
58839.537423	 400543500.000	   0.010	8650
58839.537539	 400543300.000	   0.016	8650
58839.537654	 400543050.000	   0.013	8650
58839.537770	 400542850.000	   0.009	8650
58839.537886	 400542650.000	   0.010	8650
58839.538002	 400542550.000	   0.008	8650
58839.538117	 400542350.000	   0.016	8650
58839.538233	 400542200.000	   0.010	8650
58839.538349	 400542100.000	   0.017	8650
58839.538465	 400542000.000	   0.018	8650
58839.538580	 400541850.000	   0.011	8650
58839.538696	 400541800.000	   0.011	8650
58839.538870	 400541700.000	   0.014	8650
58839.538928	 400541650.000	   0.010	8650
58839.539101	 400541550.000	   0.006	8650
58839.539275	 400541450.000	   0.007	8650
58839.539460	 400541400.000	   0.004	8650
