58845.494043	 401808600.000	   0.006	8650
58845.494136	 401808450.000	   0.005	8650
58845.494581	 401807400.000	   0.017	8650
58845.494628	 401807150.000	   0.008	8650
58845.494700	 401806900.000	   0.030	8650
58845.494747	 401806700.000	   0.013	8650
58845.494795	 401806550.000	   0.008	8650
58845.494842	 401806200.000	   0.017	8650
58845.494889	 401805950.000	   0.005	8650
58845.494985	 401805450.000	   0.013	8650
58845.495125	 401804300.000	   0.144	8650
58845.495149	 401804050.000	   0.149	8650
58845.495197	 401803700.000	   0.094	8650
58845.495338	 401802250.000	   0.006	8650
58845.495385	 401801850.000	   0.067	8650
58845.495966	 401795850.000	   0.015	8650
58845.496059	 401795100.000	   0.015	8650
