58845.487595	 403176850.000	   0.010	8650
58845.487737	 403176650.000	   0.013	8650
58845.487878	 403176400.000	   0.010	8650
58845.488042	 403175950.000	   0.016	8650
58845.488206	 403175600.000	   0.012	8650
58845.488301	 403175200.000	   0.007	8650
58845.488491	 403174850.000	   0.011	8650
58845.488631	 403174350.000	   0.010	8650
58845.488748	 403173950.000	   0.012	8650
58845.488843	 403173600.000	   0.017	8650
58845.488959	 403173150.000	   0.012	8650
58845.489076	 403172650.000	   0.020	8650
58845.489169	 403172200.000	   0.012	8650
58845.489333	 403171650.000	   0.014	8650
