58845.564381	 401549350.000	   0.010	8650
58845.564498	 401549300.000	   0.012	8650
58845.564828	 401549100.000	   0.015	8650
58845.565179	 401548900.000	   0.020	8650
58845.565672	 401548400.000	   0.023	8650
58845.565903	 401547800.000	   0.038	8650
58845.566043	 401547000.000	   0.077	8650
58845.566273	 401546350.000	   0.090	8650
58845.566414	 401545550.000	   0.052	8650
58845.566554	 401544650.000	   0.050	8650
58845.566763	 401542950.000	   0.036	8650
58845.567135	 401539100.000	   0.018	8650
58845.567277	 401537750.000	   0.028	8650
58845.567464	 401535950.000	   0.042	8650
58845.567652	 401534550.000	   0.077	8650
58845.567836	 401533600.000	   0.049	8650
58845.568000	 401533000.000	   0.035	8650
58845.568141	 401532600.000	   0.031	8650
58845.568493	 401531700.000	   0.024	8650
