58845.523930	 403178650.000	   0.008	8650
58845.524069	 403178250.000	   0.007	8650
58845.524328	 403177950.000	   0.007	8650
58845.524468	 403177450.000	   0.009	8650
58845.524586	 403177400.000	   0.011	8650
58845.524724	 403176900.000	   0.006	8650
58845.524842	 403175950.000	   0.009	8650
58845.524983	 403175150.000	   0.018	8650
58845.525100	 403174700.000	   0.074	8650
58845.525242	 403173550.000	   0.069	8650
58845.525359	 403171800.000	   0.008	8650
58845.525499	 403170950.000	   0.009	8650
58845.525637	 403169750.000	   0.129	8650
58845.525753	 403168400.000	   0.012	8650
58845.525892	 403167050.000	   0.017	8650
58845.526009	 403166300.000	   0.049	8650
58845.526149	 403165350.000	   0.038	8650
58845.526289	 403164300.000	   0.013	8650
58845.526406	 403163800.000	   0.005	8650
58845.526546	 403163200.000	   0.007	8650
58845.526661	 403162850.000	   0.011	8650
58845.526802	 403162700.000	   0.006	8650
58845.527318	 403161900.000	   0.013	8650
