58845.509626	 400807700.000	   0.009	8650
58845.509812	 400807550.000	   0.012	8650
58845.509978	 400807300.000	   0.015	8650
58845.510142	 400806950.000	   0.016	8650
58845.510304	 400806550.000	   0.009	8650
58845.510492	 400806200.000	   0.027	8650
58845.510654	 400805750.000	   0.013	8650
58845.510842	 400805200.000	   0.012	8650
58845.511006	 400804550.000	   0.026	8650
58845.511194	 400803750.000	   0.020	8650
58845.511330	 400803050.000	   0.015	8650
58845.511542	 400802150.000	   0.019	8650
58845.511704	 400801200.000	   0.016	8650
58845.511865	 400800300.000	   0.021	8650
58845.512053	 400799350.000	   0.018	8650
58845.512237	 400798400.000	   0.012	8650
58845.512398	 400797600.000	   0.012	8650
58845.512586	 400796700.000	   0.015	8650
58845.512728	 400796000.000	   0.020	8650
58845.512917	 400795400.000	   0.022	8650
58845.513080	 400794850.000	   0.027	8650
58845.513264	 400794300.000	   0.015	8650
58845.513452	 400793950.000	   0.012	8650
58845.513959	 400792950.000	   0.008	8650
