58845.061931	 403145850.000	   0.004	8650
58845.062128	 403145500.000	   0.005	8650
58845.062244	 403145300.000	   0.019	8650
58845.062394	 403144900.000	   0.016	8650
58845.062545	 403144600.000	   0.028	8650
58845.062707	 403144200.000	   0.015	8650
58845.062857	 403143800.000	   0.020	8650
58845.063008	 403143300.000	   0.029	8650
58845.063112	 403142900.000	   0.027	8650
58845.063274	 403142450.000	   0.032	8650
58845.063401	 403141950.000	   0.039	8650
58845.063540	 403141500.000	   0.023	8650
58845.063644	 403141050.000	   0.016	8650
58845.063783	 403140500.000	   0.018	8650
58845.063911	 403140000.000	   0.010	8650
58845.064362	 403138400.000	   0.009	8650
58845.064501	 403137800.000	   0.010	8650
58845.064605	 403137450.000	   0.009	8650
58845.064790	 403136850.000	   0.011	8650
58845.064941	 403136350.000	   0.006	8650
58845.065022	 403136000.000	   0.006	8650
