58845.186378	 401307900.000	   0.005	8650
58845.186494	 401307450.000	   0.012	8650
58845.186609	 401307000.000	   0.012	8650
58845.186690	 401306600.000	   0.019	8650
58845.186725	 401306350.000	   0.009	8650
58845.186806	 401305950.000	   0.021	8650
58845.186864	 401305400.000	   0.012	8650
58845.186957	 401304900.000	   0.008	8650
58845.187072	 401303850.000	   0.050	8650
58845.187188	 401302550.000	   0.007	8650
58845.187304	 401301300.000	   0.052	8650
58845.187385	 401300350.000	   0.085	8650
58845.187408	 401299900.000	   0.006	8650
58845.187524	 401298550.000	   0.004	8650
58845.187616	 401297600.000	   0.059	8650
58845.187651	 401297250.000	   0.031	8650
58845.187732	 401296500.000	   0.006	8650
58845.187767	 401296000.000	   0.016	8650
58845.187836	 401295450.000	   0.007	8650
58845.187883	 401295000.000	   0.008	8650
58845.187940	 401294550.000	   0.007	8650
58845.187998	 401294250.000	   0.052	8650
58845.188183	 401293200.000	   0.005	8650
58845.188241	 401292950.000	   0.011	8650
58845.188299	 401292750.000	   0.007	8650
58845.188415	 401292400.000	   0.005	8650
58845.188554	 401292050.000	   0.005	8650
58845.188646	 401291850.000	   0.007	8650
58845.188774	 401291600.000	   0.011	8650
58845.188913	 401291450.000	   0.006	8650
