58845.203582	 401308350.000	   0.008	8650
58845.203686	 401308400.000	   0.010	8650
58845.203918	 401308300.000	   0.008	8650
58845.204291	 401307950.000	   0.008	8650
58845.204441	 401307500.000	   0.014	8650
58845.204615	 401307100.000	   0.033	8650
58845.204882	 401306250.000	   0.007	8650
58845.205137	 401304800.000	   0.007	8650
58845.205299	 401303600.000	   0.025	8650
58845.205473	 401302200.000	   0.042	8650
58845.205623	 401300700.000	   0.037	8650
58845.205728	 401299400.000	   0.047	8650
58845.205843	 401298200.000	   0.025	8650
58845.206040	 401296300.000	   0.024	8650
58845.206202	 401294950.000	   0.026	8650
58845.206387	 401293950.000	   0.045	8650
58845.206700	 401292250.000	   0.010	8650
58845.207012	 401291500.000	   0.029	8650
58845.207232	 401291500.000	   0.014	8650
58845.207522	 401291200.000	   0.011	8650
58845.207591	 401291150.000	   0.007	8650
