58839.535131	 401655050.000	   0.008	8650
58839.535212	 401654750.000	   0.009	8650
58839.535351	 401654250.000	   0.016	8650
58839.535467	 401653850.000	   0.032	8650
58839.535548	 401653550.000	   0.112	8650
58839.535675	 401653050.000	   0.067	8650
58839.535756	 401652650.000	   0.032	8650
58839.535861	 401652150.000	   0.010	8650
58839.535988	 401651550.000	   0.019	8650
58839.536115	 401650950.000	   0.053	8650
58839.536243	 401650350.000	   0.018	8650
58839.536358	 401649700.000	   0.032	8650
58839.536474	 401649050.000	   0.013	8650
58839.536590	 401648550.000	   0.019	8650
58839.536740	 401647900.000	   0.013	8650
58839.536856	 401647300.000	   0.048	8650
58839.536983	 401646700.000	   0.050	8650
58839.537111	 401646150.000	   0.014	8650
58839.537249	 401645700.000	   0.032	8650
58839.537342	 401645350.000	   0.064	8650
58839.537493	 401644850.000	   0.021	8650
58839.537654	 401644350.000	   0.006	8650
58839.537793	 401643900.000	   0.007	8650
58839.537944	 401643600.000	   0.041	8650
58839.538106	 401643200.000	   0.006	8650
58839.538280	 401642950.000	   0.006	8650
58839.538418	 401642700.000	   0.007	8650
58839.538534	 401642450.000	   0.005	8650
58839.538719	 401642300.000	   0.008	8650
58839.538904	 401642100.000	   0.004	8650
