58839.603632	 400107900.000	   0.006	8650
58839.604025	 400107800.000	   0.005	8650
58839.604372	 400107650.000	   0.017	8650
58839.604858	 400107400.000	   0.031	8650
58839.605194	 400107100.000	   0.002	8650
58839.605576	 400106850.000	   0.007	8650
58839.605900	 400106550.000	   0.019	8650
58839.606224	 400106150.000	   0.039	8650
58839.606595	 400105600.000	   0.036	8650
58839.606884	 400105050.000	   0.041	8650
58839.607150	 400104500.000	   0.284	8650
58839.607486	 400103700.000	   0.007	8650
58839.607741	 400102850.000	   0.165	8650
58839.607902	 400102350.000	   0.210	8650
58839.608041	 400101900.000	   0.178	8650
58839.608296	 400100950.000	   0.002	8650
58839.608493	 400100350.000	   0.027	8650
58839.608632	 400099850.000	   0.056	8650
58839.608771	 400099400.000	   0.038	8650
58839.608863	 400098950.000	   0.003	8650
58839.609072	 400098300.000	   0.080	8650
58839.609210	 400097800.000	   0.006	8650
58839.609419	 400097250.000	   0.008	8650
58839.609581	 400096700.000	   0.011	8650
58839.609801	 400096150.000	   0.083	8650
58839.610021	 400095650.000	   0.003	8650
58839.610241	 400095150.000	   0.067	8650
58839.610437	 400094800.000	   0.034	8650
58839.610646	 400094450.000	   0.042	8650
58839.610842	 400094100.000	   0.027	8650
58839.611005	 400093900.000	   0.032	8650
58839.611166	 400093750.000	   0.009	8650
58839.611386	 400093500.000	   0.013	8650
58839.611595	 400093300.000	   0.044	8650
58839.611849	 400093150.000	   0.029	8650
