58845.531799	 403205600.000	   0.006	8650
58845.531918	 403204350.000	   0.009	8650
58845.532056	 403203650.000	   0.007	8650
58845.532453	 403200050.000	   0.016	8650
58845.532570	 403199000.000	   0.008	8650
58845.532710	 403197950.000	   0.009	8650
58845.532827	 403197050.000	   0.005	8650
58845.533106	 403194950.000	   0.006	8650
58845.533223	 403194450.000	   0.007	8650
58845.533364	 403193900.000	   0.019	8650
58845.533480	 403193700.000	   0.006	8650
58845.533621	 403193300.000	   0.008	8650
58845.533738	 403193000.000	   0.006	8650
58845.533879	 403192600.000	   0.007	8650
58845.534017	 403192200.000	   0.005	8650
58845.534132	 403191900.000	   0.005	8650
