58844.532061	 400905900.000	   0.027	8650
58844.532258	 400905700.000	   0.042	8650
58844.532570	 400905250.000	   0.156	8650
58844.532802	 400904900.000	   0.073	8650
58844.533056	 400904500.000	   0.005	8650
58844.533346	 400904000.000	   0.017	8650
58844.533589	 400903450.000	   0.069	8650
58844.533924	 400902750.000	   0.165	8650
58844.534202	 400902000.000	   0.016	8650
58844.534434	 400901450.000	   0.206	8650
58844.534642	 400900950.000	   0.026	8650
58844.534885	 400900300.000	   0.013	8650
58844.535163	 400899550.000	   0.032	8650
58844.535429	 400898850.000	   0.034	8650
58844.535718	 400898100.000	   0.317	8650
58844.535996	 400897400.000	   0.134	8650
58844.536227	 400897000.000	   0.004	8650
58844.536471	 400896400.000	   0.056	8650
58844.536737	 400895850.000	   0.050	8650
58844.537003	 400895450.000	   0.007	8650
58844.537292	 400895000.000	   0.011	8650
58844.537605	 400894500.000	   0.015	8650
58844.537940	 400894100.000	   0.017	8650
58844.538183	 400893850.000	   0.006	8650
