58845.534785	 403149950.000	   0.008	8650
58845.535183	 403149750.000	   0.005	8650
58845.535700	 403147950.000	   0.008	8650
58845.536074	 403146100.000	   0.016	8650
58845.536217	 403145150.000	   0.045	8650
58845.536335	 403143750.000	   0.014	8650
58845.536591	 403141250.000	   0.014	8650
58845.536730	 403139750.000	   0.011	8650
58845.536869	 403138450.000	   0.016	8650
58845.536985	 403136850.000	   0.029	8650
58845.537126	 403135750.000	   0.024	8650
58845.537243	 403135050.000	   0.022	8650
58845.537384	 403134400.000	   0.015	8650
58845.537521	 403133950.000	   0.021	8650
58845.537637	 403133600.000	   0.036	8650
58845.537776	 403133100.000	   0.009	8650
58845.537892	 403132950.000	   0.008	8650
