58845.555703	 401628950.000	   0.009	8650
58845.555839	 401628900.000	   0.010	8650
58845.556305	 401628550.000	   0.018	8650
58845.556448	 401628450.000	   0.015	8650
58845.556892	 401627650.000	   0.067	8650
58845.557081	 401627000.000	   0.025	8650
58845.557267	 401625900.000	   0.056	8650
58845.557547	 401624150.000	   0.047	8650
58845.557688	 401622050.000	   0.073	8650
58845.557853	 401620300.000	   0.216	8650
58845.557922	 401619850.000	   0.197	8650
58845.558759	 401612250.000	   0.005	8650
58845.559038	 401611650.000	   0.008	8650
58845.559155	 401611500.000	   0.016	8650
