58845.076237	 401841100.000	   0.008	8650
58845.076318	 401840800.000	   0.008	8650
58845.076480	 401840250.000	   0.006	8650
58845.077047	 401836150.000	   0.007	8650
58845.077105	 401835800.000	   0.010	8650
58845.077128	 401835500.000	   0.009	8650
58845.077221	 401834650.000	   0.005	8650
58845.077244	 401834300.000	   0.008	8650
58845.077290	 401833900.000	   0.012	8650
58845.077429	 401832550.000	   0.010	8650
58845.077626	 401830700.000	   0.006	8650
58845.077672	 401830350.000	   0.007	8650
58845.077788	 401829500.000	   0.008	8650
58845.077846	 401829100.000	   0.009	8650
