58845.064709	 401057600.000	   0.009	8650
58845.065010	 401057300.000	   0.006	8650
58845.065299	 401056900.000	   0.008	8650
58845.065531	 401056500.000	   0.006	8650
58845.065786	 401056100.000	   0.016	8650
58845.065948	 401055700.000	   0.019	8650
58845.066144	 401055250.000	   0.007	8650
58845.066295	 401054850.000	   0.009	8650
58845.066630	 401053650.000	   0.006	8650
58845.066769	 401053200.000	   0.029	8650
58845.066862	 401052800.000	   0.007	8650
58845.067047	 401052150.000	   0.068	8650
58845.067151	 401051600.000	   0.006	8650
58845.067267	 401051200.000	   0.007	8650
58845.067348	 401050800.000	   0.029	8650
58845.067441	 401050350.000	   0.005	8650
58845.067649	 401049550.000	   0.013	8650
58845.067799	 401048700.000	   0.007	8650
58845.067973	 401048050.000	   0.015	8650
58845.068205	 401047200.000	   0.013	8650
58845.068378	 401046450.000	   0.008	8650
58845.068737	 401045350.000	   0.006	8650
58845.069084	 401044500.000	   0.007	8650
58845.069478	 401043600.000	   0.008	8650
58845.069663	 401043300.000	   0.008	8650
58845.069952	 401042950.000	   0.010	8650
58845.070137	 401042700.000	   0.005	8650
58845.070323	 401042550.000	   0.006	8650
58845.070600	 401042250.000	   0.006	8650
58845.070855	 401042100.000	   0.005	8650
