58845.073760	 402388100.000	   0.006	8650
58845.073934	 402388200.000	   0.012	8650
58845.074107	 402387950.000	   0.009	8650
58845.074281	 402387500.000	   0.008	8650
58845.074455	 402387500.000	   0.009	8650
58845.074825	 402387350.000	   0.011	8650
58845.074975	 402386950.000	   0.027	8650
58845.075149	 402386750.000	   0.012	8650
58845.075334	 402386400.000	   0.061	8650
58845.075508	 402385950.000	   0.079	8650
58845.075670	 402385600.000	   0.072	8650
58845.075843	 402384900.000	   0.073	8650
58845.076040	 402383950.000	   0.098	8650
58845.076225	 402383400.000	   0.075	8650
58845.076387	 402382400.000	   0.074	8650
58845.076526	 402381750.000	   0.066	8650
58845.076723	 402380600.000	   0.024	8650
58845.076897	 402379450.000	   0.031	8650
58845.077093	 402378250.000	   0.025	8650
58845.077417	 402376500.000	   0.018	8650
58845.077614	 402375550.000	   0.013	8650
58845.077765	 402375000.000	   0.018	8650
58845.077961	 402374350.000	   0.016	8650
58845.078297	 402373600.000	   0.022	8650
