58845.490105	 401407300.000	   0.007	8650
58845.490618	 401407000.000	   0.010	8650
58845.490948	 401406800.000	   0.008	8650
58845.491347	 401406550.000	   0.011	8650
58845.491840	 401406100.000	   0.018	8650
58845.492053	 401405850.000	   0.029	8650
58845.492430	 401405400.000	   0.065	8650
58845.492779	 401404850.000	   0.024	8650
58845.493061	 401404300.000	   0.019	8650
58845.493388	 401403750.000	   0.011	8650
58845.493646	 401403100.000	   0.010	8650
58845.493972	 401402400.000	   0.111	8650
58845.494205	 401401750.000	   0.048	8650
58845.494465	 401401000.000	   0.124	8650
58845.494795	 401399950.000	   0.017	8650
58845.495125	 401399100.000	   0.157	8650
58845.495362	 401398400.000	   0.078	8650
58845.495688	 401397600.000	   0.120	8650
58845.495966	 401396850.000	   0.071	8650
58845.496317	 401396150.000	   0.016	8650
58845.496575	 401395600.000	   0.020	8650
58845.496855	 401395150.000	   0.012	8650
58845.497253	 401394500.000	   0.008	8650
