58845.682224	 400538900.000	   0.007	8650
58845.682552	 400538600.000	   0.005	8650
58845.682786	 400538300.000	   0.008	8650
58845.683041	 400538000.000	   0.010	8650
58845.683229	 400537700.000	   0.008	8650
58845.683462	 400537300.000	   0.011	8650
58845.683695	 400536850.000	   0.007	8650
58845.683904	 400536500.000	   0.008	8650
58845.684137	 400536050.000	   0.015	8650
58845.684369	 400535550.000	   0.017	8650
58845.684553	 400534950.000	   0.024	8650
58845.684809	 400534350.000	   0.119	8650
58845.685019	 400533750.000	   0.147	8650
58845.685303	 400533050.000	   0.066	8650
58845.685558	 400532350.000	   0.026	8650
58845.685767	 400531600.000	   0.071	8650
58845.686002	 400531000.000	   0.382	8650
58845.686283	 400530350.000	   0.035	8650
58845.686494	 400529700.000	   0.088	8650
58845.686774	 400529050.000	   0.030	8650
58845.687031	 400528450.000	   0.031	8650
58845.687265	 400528000.000	   0.042	8650
58845.687569	 400527450.000	   0.051	8650
58845.687872	 400527000.000	   0.008	8650
58845.688150	 400526550.000	   0.009	8650
58845.688549	 400526100.000	   0.006	8650
