58845.698619	 401308750.000	   0.004	8650
58845.698851	 401308600.000	   0.011	8650
58845.699083	 401308350.000	   0.022	8650
58845.699341	 401308000.000	   0.009	8650
58845.699554	 401307350.000	   0.008	8650
58845.699669	 401306950.000	   0.025	8650
58845.699785	 401306600.000	   0.015	8650
58845.699903	 401306050.000	   0.012	8650
58845.700137	 401304950.000	   0.018	8650
58845.700230	 401304100.000	   0.009	8650
58845.700347	 401303400.000	   0.017	8650
58845.700442	 401302450.000	   0.006	8650
58845.700582	 401301450.000	   0.035	8650
58845.700793	 401299400.000	   0.005	8650
58845.700932	 401298400.000	   0.040	8650
58845.701836	 401293050.000	   0.006	8650
58845.701974	 401292750.000	   0.023	8650
58845.702440	 401291800.000	   0.008	8650
58845.703027	 401291200.000	   0.007	8650
