58845.546060	 401838950.000	   0.006	8650
58845.546131	 401838250.000	   0.005	8650
58845.546176	 401837950.000	   0.005	8650
58845.546269	 401837350.000	   0.007	8650
58845.546292	 401836900.000	   0.006	8650
58845.546339	 401836550.000	   0.007	8650
58845.546526	 401834300.000	   0.008	8650
58845.546620	 401832900.000	   0.005	8650
58845.546666	 401832500.000	   0.012	8650
58845.546713	 401832000.000	   0.015	8650
58845.546830	 401830900.000	   0.005	8650
58845.546853	 401830400.000	   0.027	8650
58845.546900	 401829950.000	   0.008	8650
58845.547017	 401829050.000	   0.006	8650
58845.547065	 401828600.000	   0.008	8650
58845.547203	 401827450.000	   0.006	8650
58845.547273	 401827150.000	   0.009	8650
