58845.641372	 401839000.000	   0.006	8650
58845.641442	 401838800.000	   0.011	8650
58845.641581	 401838050.000	   0.005	8650
58845.641675	 401837500.000	   0.009	8650
58845.641838	 401836350.000	   0.007	8650
58845.641906	 401835600.000	   0.009	8650
58845.642139	 401833950.000	   0.009	8650
58845.642210	 401833300.000	   0.015	8650
58845.642349	 401832100.000	   0.006	8650
58845.642421	 401831550.000	   0.010	8650
58845.642680	 401829750.000	   0.011	8650
58845.643008	 401828050.000	   0.006	8650
58845.643243	 401827050.000	   0.005	8650
58845.643452	 401826600.000	   0.007	8650
